what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"macosx",1393489636475
arch,sysinfo,,,"x86",1393489636475
ws,sysinfo,,,"cocoa",1393489636475
locale,sysinfo,,,"sv_SE",1393489636475
processors,sysinfo,,,"8",1393489636475
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1393489636475
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1393489636475
java.specification.name,sysinfo,,,"Java Platform API Specification",1393489636475
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1393489636475
java.specification.version,sysinfo,,,"1.6",1393489636475
java.vendor,sysinfo,,,"Apple Inc.",1393489636475
java.version,sysinfo,,,"1.6.0_65",1393489636475
java.vm.info,sysinfo,,,"mixed mode",1393489636475
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1393489636475
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1393489636475
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1393489636475
java.vm.specification.version,sysinfo,,,"1.0",1393489636475
java.vm.vendor,sysinfo,,,"Apple Inc.",1393489636475
java.vm.version,sysinfo,,,"20.65-b04-462",1393489636475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393489636662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393489638498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393489644790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393489718576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1393489718601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393489780867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393489795859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1393489795880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393489800007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393489805502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393489812443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393489853305
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393489853416
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1393489854969
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1393489855024
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1393489855026
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1393489855026
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1393489855027
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1393489855027
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1393489855027
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1393489855029
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1393489855029
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1393489855030
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1393489855034
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1393489855034
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1393489855036
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1393489855036
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1393489855037
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1393489855039
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1393489855039
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1393489855039
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1393489855040
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1393489855040
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1393489855040
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1393493007732
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1393493007733
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1393493007734
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1393493007734
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1393493007734
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1393493007734
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1393493007735
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1393493007735
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1393493007735
